date,city,temperature_max,temperature_min,temperature_mean,precipitation_sum,rain_sum,wind_speed_max
2025-08-12,Bengaluru,25.5,19.1,21.6,5.9,5.9,18.4
2025-08-13,Bengaluru,23.2,19.1,20.5,15.1,15.1,16.8
2025-08-14,Bengaluru,24.7,18.9,21.1,5.1,5.1,19.3
2025-08-15,Bengaluru,26.0,19.0,21.5,8.2,8.2,20.4
2025-08-16,Bengaluru,26.7,19.7,22.0,5.9,5.9,22.1
2025-08-17,Bengaluru,25.5,19.7,21.3,17.4,17.4,20.9
2025-08-18,Bengaluru,22.6,19.3,20.7,6.9,6.9,21.7
2025-08-19,Bengaluru,25.1,19.0,21.7,0.3,0.3,28.5
2025-08-20,Bengaluru,27.2,19.0,22.4,1.3,1.3,22.8
2025-08-21,Bengaluru,26.9,18.2,22.5,0.2,0.2,15.5
2025-08-22,Bengaluru,27.0,19.2,22.5,4.6,4.6,11.6
2025-08-23,Bengaluru,27.3,19.6,22.8,0.2,0.2,12.9
2025-08-24,Bengaluru,28.0,18.8,23.1,0.3,0.3,16.1
2025-08-25,Bengaluru,27.1,17.8,22.8,0.0,0.0,17.0
2025-08-26,Bengaluru,28.4,18.5,22.6,1.6,1.6,17.8
2025-08-27,Bengaluru,26.6,19.3,21.8,15.4,15.4,20.7
2025-08-28,Bengaluru,25.8,19.5,21.6,8.7,8.7,18.4
2025-08-29,Bengaluru,25.4,19.5,22.2,0.9,0.9,22.4
2025-08-30,Bengaluru,27.8,19.6,22.8,4.0,4.0,19.9
2025-08-31,Bengaluru,26.9,19.5,22.3,10.0,10.0,19.3
2025-09-01,Bengaluru,26.6,19.8,22.5,4.3,4.3,21.9
2025-09-02,Bengaluru,27.1,18.8,22.0,6.0,6.0,22.1
2025-09-03,Bengaluru,25.5,19.5,21.6,5.5,5.5,18.9
2025-09-04,Bengaluru,26.0,19.2,22.3,2.8,2.8,19.4
2025-09-05,Bengaluru,26.8,19.0,22.8,1.3,1.3,13.5
2025-09-06,Bengaluru,27.0,19.4,22.5,3.3,3.3,13.3
2025-09-07,Bengaluru,27.7,19.6,23.1,1.8,1.8,14.3
2025-09-08,Bengaluru,28.0,18.8,23.4,1.0,1.0,11.2
2025-09-09,Bengaluru,28.1,19.0,23.6,1.5,1.5,8.3
2025-09-10,Bengaluru,27.5,19.5,23.1,8.8,8.8,14.2
2025-09-11,Bengaluru,26.2,19.2,22.4,0.4,0.4,14.5
2025-09-12,Bengaluru,27.2,19.6,23.1,0.4,0.4,12.6
2025-09-13,Bengaluru,28.0,18.9,23.3,1.2,1.2,11.6
2025-09-14,Bengaluru,27.8,18.8,23.1,0.0,0.0,13.1
2025-09-15,Bengaluru,28.4,19.1,23.2,2.0,2.0,15.8
2025-09-16,Bengaluru,27.5,19.8,22.4,4.7,4.7,16.1
2025-09-17,Bengaluru,25.6,19.7,22.1,10.7,10.7,10.8
2025-09-18,Bengaluru,27.2,19.8,22.2,16.5,16.5,15.5
2025-09-19,Bengaluru,24.3,19.2,21.3,6.8,6.8,14.5
2025-09-20,Bengaluru,26.7,19.2,21.8,16.2,16.2,16.7
2025-09-21,Bengaluru,27.0,18.9,22.4,3.5,3.5,14.6
2025-09-22,Bengaluru,27.0,19.1,22.5,1.4,1.4,15.1
2025-09-23,Bengaluru,25.3,19.8,21.9,8.4,8.4,17.7
2025-09-24,Bengaluru,25.4,18.9,21.8,3.5,3.5,20.0
2025-09-25,Bengaluru,27.1,18.9,22.1,8.5,8.5,18.7
2025-09-26,Bengaluru,26.9,18.8,22.4,1.1,1.1,20.5
2025-09-27,Bengaluru,26.5,19.4,22.2,2.8,2.8,25.2
2025-09-28,Bengaluru,28.0,19.2,22.9,1.4,1.4,23.9
2025-09-29,Bengaluru,28.3,19.5,23.0,0.4,0.4,23.4
2025-09-30,Bengaluru,28.1,17.9,23.0,0.1,0.1,21.8
2025-10-01,Bengaluru,29.2,19.4,23.6,2.4,2.4,18.8
2025-10-02,Bengaluru,28.0,19.9,23.3,3.1,3.1,18.9
2025-10-03,Bengaluru,29.5,19.4,23.6,10.9,10.9,11.8
2025-10-04,Bengaluru,26.3,20.6,22.6,6.9,6.9,12.7
2025-10-05,Bengaluru,28.5,18.3,23.1,2.1,2.1,16.6
2025-10-06,Bengaluru,27.1,19.5,23.0,5.1,5.1,11.9
2025-10-07,Bengaluru,28.7,18.9,23.8,0.8,0.8,8.7
2025-10-08,Bengaluru,27.8,20.5,23.4,5.2,5.2,7.9
2025-10-09,Bengaluru,27.5,19.1,22.6,35.4,35.4,10.3
2025-10-10,Bengaluru,27.0,18.9,22.6,19.3,19.3,12.7
2025-10-11,Bengaluru,27.0,19.3,22.7,9.1,9.1,10.4
2025-10-12,Bengaluru,27.8,18.8,23.1,0.0,0.0,11.2
2025-10-13,Bengaluru,27.8,18.9,23.1,0.0,0.0,12.4
2025-10-14,Bengaluru,28.0,19.8,23.3,3.1,3.1,13.7
2025-10-15,Bengaluru,26.6,20.2,22.5,4.8,4.8,15.5
2025-10-16,Bengaluru,27.1,20.4,22.6,3.8,3.8,19.3
2025-10-17,Bengaluru,26.3,19.6,22.2,5.1,5.1,16.1
2025-10-18,Bengaluru,27.3,20.0,22.0,13.0,13.0,16.0
2025-10-19,Bengaluru,27.3,19.0,22.4,22.4,22.4,9.0
2025-10-20,Bengaluru,27.0,20.0,22.4,4.7,4.7,13.7
2025-10-21,Bengaluru,25.4,20.0,21.5,6.0,6.0,17.6
2025-10-22,Bengaluru,24.5,20.2,21.6,25.3,25.3,17.7
2025-10-23,Bengaluru,25.7,19.8,22.3,1.6,1.6,13.5
2025-10-24,Bengaluru,25.1,19.4,22.0,0.1,0.1,16.8
2025-10-25,Bengaluru,26.6,19.5,22.8,0.0,0.0,13.9
2025-10-26,Bengaluru,27.6,19.9,23.1,0.4,0.4,8.9
2025-10-27,Bengaluru,23.9,19.4,21.4,2.5,2.5,13.8
2025-10-28,Bengaluru,24.0,19.9,21.4,2.6,2.6,19.4
2025-10-29,Bengaluru,26.8,19.4,22.2,0.1,0.1,21.9
2025-10-30,Bengaluru,26.9,18.2,22.1,0.0,0.0,20.2
2025-10-31,Bengaluru,27.2,18.0,22.4,0.0,0.0,15.0
2025-11-01,Bengaluru,28.4,17.9,22.9,0.0,0.0,9.1
2025-11-02,Bengaluru,27.8,17.6,23.0,0.0,0.0,9.4
2025-11-03,Bengaluru,28.0,18.5,23.3,0.0,0.0,9.9
2025-11-04,Bengaluru,27.0,18.5,22.4,0.1,0.1,11.3
2025-11-05,Bengaluru,27.4,19.5,22.7,4.5,4.5,11.1
2025-11-06,Bengaluru,26.5,19.1,22.0,1.9,1.9,11.4
2025-11-07,Bengaluru,27.5,18.7,22.7,0.6,0.6,10.8
2025-11-08,Bengaluru,27.2,18.5,22.3,0.0,0.0,11.5
2025-11-09,Bengaluru,26.5,17.1,21.7,0.0,0.0,11.0
2025-11-10,Bengaluru,28.8,17.1,22.4,0.0,0.0,9.4
2025-11-11,Bengaluru,27.5,18.0,22.9,0.0,0.0,10.3
2025-11-12,Bengaluru,27.9,19.0,23.1,0.1,0.1,11.3
2025-11-13,Bengaluru,28.0,19.4,23.2,0.6,0.6,11.0
2025-11-14,Bengaluru,27.9,19.0,22.5,0.0,0.0,12.6
2025-11-15,Bengaluru,26.7,16.2,21.3,0.0,0.0,12.0
2025-11-16,Bengaluru,26.3,17.5,21.8,0.0,0.0,12.0
2025-11-17,Bengaluru,26.5,17.0,21.4,0.0,0.0,13.2
2025-11-18,Bengaluru,24.5,18.1,20.8,5.8,5.8,15.4
2025-11-19,Bengaluru,26.6,18.2,21.7,0.4,0.4,13.9
2025-11-20,Bengaluru,27.8,18.1,22.2,0.0,0.0,10.6
2025-11-21,Bengaluru,27.2,18.0,21.7,0.6,0.6,13.7
2025-11-22,Bengaluru,26.9,19.5,22.3,1.5,1.5,17.6
2025-11-23,Bengaluru,26.5,19.4,22.1,0.4,0.4,17.0
2025-11-24,Bengaluru,26.8,19.1,22.1,0.0,0.0,15.1
2025-11-25,Bengaluru,26.5,18.0,21.5,0.0,0.0,14.4
2025-11-26,Bengaluru,26.5,17.0,20.9,0.0,0.0,15.6
2025-11-27,Bengaluru,25.2,16.5,20.3,0.0,0.0,15.7
2025-11-28,Bengaluru,24.8,15.8,19.8,0.0,0.0,18.9
2025-11-29,Bengaluru,22.2,16.2,19.0,0.1,0.1,17.6
2025-11-30,Bengaluru,21.4,18.2,19.3,6.3,6.3,14.6
2025-12-01,Bengaluru,23.9,18.7,20.8,0.1,0.1,16.8
2025-12-02,Bengaluru,24.8,18.5,21.2,0.3,0.3,13.8
2025-12-03,Bengaluru,25.0,19.0,21.4,1.7,1.7,17.2
2025-12-04,Bengaluru,25.9,19.2,21.4,7.5,7.5,14.3
2025-12-05,Bengaluru,24.9,19.3,21.4,1.3,1.3,17.4
2025-12-06,Bengaluru,25.5,17.4,20.9,0.0,0.0,14.1
2025-12-07,Bengaluru,26.5,17.0,20.9,0.0,0.0,13.1
2025-12-08,Bengaluru,27.1,15.9,20.5,0.0,0.0,13.7
2025-12-09,Bengaluru,27.2,15.2,20.5,0.0,0.0,13.9
2025-12-10,Bengaluru,27.4,17.0,21.2,0.0,0.0,13.5
2025-12-11,Bengaluru,26.5,14.8,20.0,0.0,0.0,14.6
2025-12-12,Bengaluru,26.7,13.9,19.8,0.0,0.0,11.9
2025-12-13,Bengaluru,27.2,14.1,19.9,0.0,0.0,13.4
2025-12-14,Bengaluru,26.0,14.1,19.7,0.0,0.0,13.2
2025-12-15,Bengaluru,26.4,14.2,19.5,0.0,0.0,12.5
2025-12-16,Bengaluru,25.0,15.4,20.2,0.1,0.1,21.9
2025-12-17,Bengaluru,26.9,17.8,21.9,0.0,0.0,16.1
2025-12-18,Bengaluru,27.0,14.9,20.2,0.0,0.0,12.9
2025-12-19,Bengaluru,26.5,14.8,20.0,0.0,0.0,11.6
2025-12-20,Bengaluru,25.2,13.8,19.1,0.0,0.0,10.7
2025-12-21,Bengaluru,25.7,14.2,19.5,0.0,0.0,11.7
2025-12-22,Bengaluru,24.8,14.2,19.2,0.0,0.0,12.7
2025-12-23,Bengaluru,25.6,14.9,19.8,0.0,0.0,9.8
2025-12-24,Bengaluru,25.2,14.4,19.8,0.0,0.0,11.7
2025-12-25,Bengaluru,26.8,14.4,20.3,0.0,0.0,12.3
2025-12-26,Bengaluru,26.4,17.4,21.2,0.0,0.0,12.6
2025-12-27,Bengaluru,26.0,16.1,20.4,0.0,0.0,11.8
2025-12-28,Bengaluru,26.6,14.9,20.3,0.0,0.0,12.0
2025-12-29,Bengaluru,27.2,15.0,20.9,0.0,0.0,12.4
2025-12-30,Bengaluru,28.6,16.5,22.1,0.0,0.0,10.2
2025-12-31,Bengaluru,28.1,17.0,22.5,0.5,0.5,10.2
2026-01-01,Bengaluru,27.2,18.8,22.3,0.5,0.5,13.4
2026-01-02,Bengaluru,26.9,18.2,22.0,0.0,0.0,13.2
2026-01-03,Bengaluru,26.5,17.3,21.7,0.0,0.0,15.5
2026-01-04,Bengaluru,26.3,15.4,20.6,0.0,0.0,15.7
2026-01-05,Bengaluru,26.1,14.3,20.2,0.0,0.0,13.4
2026-01-06,Bengaluru,25.5,15.8,20.4,0.0,0.0,16.1
2026-01-07,Bengaluru,25.8,16.4,20.4,0.0,0.0,16.6
2026-01-08,Bengaluru,25.1,14.6,19.5,0.0,0.0,16.1
2026-01-09,Bengaluru,26.2,14.0,19.4,0.0,0.0,13.4
2026-01-10,Bengaluru,24.1,15.9,19.4,0.0,0.0,14.1
2026-01-11,Bengaluru,22.0,16.0,19.0,0.0,0.0,14.8
2026-01-12,Bengaluru,23.9,17.3,20.4,0.5,0.5,16.1
2026-01-13,Bengaluru,26.2,17.0,21.1,0.8,0.8,14.5
2026-01-14,Bengaluru,26.9,16.9,21.7,0.7,0.7,11.5
2026-01-15,Bengaluru,29.1,17.2,22.7,0.0,0.0,13.0
2026-01-16,Bengaluru,27.7,16.8,21.8,0.0,0.0,12.1
2026-01-17,Bengaluru,27.1,14.8,20.8,0.0,0.0,10.6
2026-01-18,Bengaluru,28.1,14.8,21.5,0.0,0.0,13.4
2026-01-19,Bengaluru,28.9,15.4,21.8,0.0,0.0,15.3
2026-01-20,Bengaluru,28.1,15.8,21.6,0.0,0.0,15.2
2026-01-21,Bengaluru,26.8,14.8,20.7,0.0,0.0,14.6
2026-01-22,Bengaluru,26.1,15.2,20.4,0.0,0.0,13.7
2026-01-23,Bengaluru,27.1,13.9,20.3,0.0,0.0,13.9
2026-01-24,Bengaluru,25.2,16.0,20.4,0.0,0.0,14.6
2026-01-25,Bengaluru,25.0,17.5,21.0,0.1,0.1,15.3
2026-01-26,Bengaluru,24.2,17.6,20.5,1.3,1.3,14.0
2026-01-27,Bengaluru,28.2,17.1,22.1,0.0,0.0,15.3
2026-01-28,Bengaluru,29.6,16.5,22.6,0.0,0.0,14.6
2026-01-29,Bengaluru,27.9,16.3,21.9,0.0,0.0,13.9
2026-01-30,Bengaluru,28.1,16.7,21.9,0.0,0.0,14.8
2026-01-31,Bengaluru,28.3,15.8,21.6,0.0,0.0,14.3
2026-02-01,Bengaluru,29.1,15.4,21.7,0.0,0.0,14.2
2026-02-02,Bengaluru,28.6,16.3,22.1,0.0,0.0,15.2
2026-02-03,Bengaluru,28.9,16.4,22.1,0.0,0.0,14.0
2026-02-04,Bengaluru,28.0,15.1,21.6,0.0,0.0,14.8
2026-02-05,Bengaluru,28.5,15.6,21.9,0.0,0.0,13.1
2026-02-06,Bengaluru,28.7,16.0,22.0,0.0,0.0,16.4
2026-02-07,Bengaluru,28.9,16.2,22.4,0.0,0.0,15.2
2026-02-08,Bengaluru,29.4,17.0,22.9,0.0,0.0,11.7
2026-02-09,Bengaluru,29.6,16.9,22.9,0.0,0.0,13.8
2026-02-10,Bengaluru,29.1,16.2,22.3,0.0,0.0,14.7
2026-02-11,Bengaluru,27.0,14.8,20.8,0.0,0.0,15.8
2026-02-12,Bengaluru,27.8,13.2,20.7,0.0,0.0,12.1
2026-02-13,Bengaluru,29.6,17.3,23.3,0.0,0.0,12.9
2026-02-14,Bengaluru,29.9,16.2,23.0,0.0,0.0,13.9
2026-02-15,Bengaluru,30.4,17.4,23.8,0.0,0.0,13.5
2026-02-16,Bengaluru,29.5,17.5,23.2,0.0,0.0,16.1
2026-02-17,Bengaluru,29.6,16.9,22.9,0.0,0.0,16.0
2026-02-18,Bengaluru,29.6,17.2,22.6,0.0,0.0,15.4
2026-02-19,Bengaluru,30.4,16.6,23.5,0.0,0.0,16.6
2026-02-20,Bengaluru,30.5,18.4,23.9,0.0,0.0,17.5
2026-02-21,Bengaluru,30.3,19.1,24.4,0.1,0.1,16.3
2026-02-22,Bengaluru,31.4,19.4,25.1,0.0,0.0,14.7
2026-02-23,Bengaluru,32.1,18.5,25.1,0.0,0.0,15.5
2026-02-24,Bengaluru,31.3,19.5,25.2,0.0,0.0,13.8
2026-02-25,Bengaluru,29.4,19.8,24.8,0.1,0.1,13.1
2026-02-26,Bengaluru,30.2,19.5,25.5,0.1,0.1,13.6
2026-02-27,Bengaluru,31.0,21.2,26.1,0.0,0.0,14.2
2026-02-28,Bengaluru,30.8,20.1,25.5,0.0,0.0,12.9
2026-03-01,Bengaluru,31.1,20.2,25.6,0.0,0.0,14.4
2026-03-02,Bengaluru,32.2,20.3,26.2,0.0,0.0,13.6
2026-03-03,Bengaluru,31.8,20.6,26.1,0.0,0.0,16.0
2026-03-04,Bengaluru,31.7,20.1,26.0,0.0,0.0,14.3
2026-03-05,Bengaluru,32.8,19.2,26.2,0.0,0.0,12.0
2026-03-06,Bengaluru,33.5,20.2,27.0,0.0,0.0,10.3
2026-03-07,Bengaluru,33.6,19.6,26.7,0.0,0.0,13.1
2026-03-08,Bengaluru,33.0,20.8,26.8,0.0,0.0,13.8
2026-03-09,Bengaluru,31.2,19.8,25.3,0.0,0.0,18.8
2026-03-10,Bengaluru,29.9,18.4,24.1,0.0,0.0,15.3
2026-03-11,Bengaluru,31.2,18.0,24.8,0.0,0.0,12.8
2026-03-12,Bengaluru,32.4,20.1,26.3,0.0,0.0,15.8
2026-03-13,Bengaluru,33.2,21.5,27.0,0.0,0.0,17.0
2026-03-14,Bengaluru,32.3,20.0,26.4,0.0,0.0,15.8
2026-03-15,Bengaluru,33.0,20.6,26.4,0.0,0.0,13.8
2026-03-16,Bengaluru,33.0,20.7,26.7,0.1,0.1,10.7
2026-03-17,Bengaluru,32.5,20.0,26.0,1.5,1.5,15.4
2026-03-18,Bengaluru,31.0,19.9,24.4,1.4,1.4,12.0
2026-03-19,Bengaluru,31.1,17.6,24.2,0.0,0.0,10.4
2026-03-20,Bengaluru,30.4,19.0,24.6,0.0,0.0,10.7
2026-03-21,Bengaluru,31.4,20.2,25.7,0.6,0.6,13.1
2026-03-22,Bengaluru,31.6,21.4,26.0,1.3,1.3,12.6
2026-03-23,Bengaluru,32.3,21.9,26.8,0.0,0.0,13.0
2026-03-24,Bengaluru,32.3,20.6,26.6,0.0,0.0,12.0
2026-03-25,Bengaluru,33.7,20.8,26.9,0.0,0.0,14.9
2026-03-26,Bengaluru,33.8,20.4,27.1,0.0,0.0,15.8
2026-03-27,Bengaluru,34.8,21.6,28.1,0.0,0.0,13.8
2026-03-28,Bengaluru,33.6,21.9,28.0,0.0,0.0,13.4
2026-03-29,Bengaluru,33.1,22.8,27.4,0.8,0.8,12.4
2026-03-30,Bengaluru,31.5,22.5,27.0,0.1,0.1,13.1
2026-03-31,Bengaluru,33.3,22.7,27.5,0.0,0.0,16.2
2026-04-01,Bengaluru,33.5,20.6,27.0,0.0,0.0,16.3
2026-04-02,Bengaluru,33.7,19.9,26.8,0.0,0.0,13.3
2026-04-03,Bengaluru,34.2,21.0,27.8,0.0,0.0,10.8
2026-04-04,Bengaluru,31.5,21.6,27.3,0.3,0.3,12.2
2026-04-05,Bengaluru,32.3,22.1,27.7,0.3,0.3,14.9
2026-04-06,Bengaluru,34.0,22.0,28.2,0.0,0.0,13.7
2026-04-07,Bengaluru,34.2,22.1,28.2,0.0,0.0,12.4
2026-04-08,Bengaluru,34.9,21.7,28.4,0.0,0.0,13.8
2026-04-09,Bengaluru,33.6,22.8,28.6,0.1,0.1,12.3
2026-04-10,Bengaluru,34.5,23.0,28.3,0.7,0.7,14.5
2026-04-11,Bengaluru,35.4,23.0,29.0,0.0,0.0,12.7
2026-04-12,Bengaluru,34.7,23.6,29.0,0.0,0.0,14.9
2026-04-13,Bengaluru,36.5,23.4,29.4,0.0,0.0,15.6
2026-04-14,Bengaluru,35.9,23.5,29.3,0.0,0.0,15.5
2026-04-15,Bengaluru,35.4,22.5,29.2,0.0,0.0,14.0
2026-04-16,Bengaluru,35.7,22.8,29.3,0.0,0.0,17.6
2026-04-17,Bengaluru,35.7,23.2,29.6,0.0,0.0,14.5
2026-04-18,Bengaluru,35.8,23.6,29.7,0.0,0.0,16.4
2026-04-19,Bengaluru,35.2,23.0,29.4,0.0,0.0,13.0
2026-04-20,Bengaluru,35.5,24.0,29.6,0.0,0.0,16.4
2026-04-21,Bengaluru,35.9,22.8,29.1,0.0,0.0,14.3
2026-04-22,Bengaluru,35.8,22.9,29.2,0.0,0.0,15.9
2026-04-23,Bengaluru,36.2,23.2,29.7,0.0,0.0,16.4
2026-04-24,Bengaluru,35.1,23.9,29.4,0.0,0.0,15.2
2026-04-25,Bengaluru,35.1,24.2,29.5,0.0,0.0,15.0
2026-04-26,Bengaluru,35.9,23.9,29.7,0.0,0.0,14.9
2026-04-27,Bengaluru,36.9,23.6,30.2,0.0,0.0,11.7
2026-04-28,Bengaluru,36.2,23.6,29.8,0.0,0.0,12.8
2026-04-29,Bengaluru,35.5,23.8,29.3,0.1,0.1,8.9
2026-04-30,Bengaluru,34.6,22.0,27.4,3.0,3.0,16.1
2026-05-01,Bengaluru,31.5,21.6,25.8,0.0,0.0,10.1
2026-05-02,Bengaluru,33.2,21.6,27.1,0.0,0.0,15.2
2026-05-03,Bengaluru,33.5,21.6,27.1,0.0,0.0,13.1
2026-05-04,Bengaluru,33.4,21.9,27.2,0.0,0.0,14.1
2026-05-05,Bengaluru,31.5,22.2,26.9,0.0,0.0,12.5
2026-05-06,Bengaluru,32.2,22.8,26.7,0.7,0.7,16.7
2026-05-07,Bengaluru,31.9,21.9,26.6,0.0,0.0,11.7
2026-05-08,Bengaluru,32.8,21.8,26.8,2.4,2.4,17.2
2026-05-09,Bengaluru,32.0,21.2,25.2,6.6,6.6,15.0
2026-05-10,Bengaluru,32.6,21.5,26.5,0.0,0.0,17.9
2026-05-11,Bengaluru,34.0,21.7,27.8,0.0,0.0,16.9
2026-05-12,Bengaluru,33.0,21.4,28.0,0.3,0.3,16.4
2026-05-13,Bengaluru,33.7,22.8,28.7,0.5,0.5,12.9
2026-05-14,Bengaluru,33.7,23.7,29.1,0.1,0.1,14.3
2026-05-15,Bengaluru,31.0,22.5,27.7,0.4,0.4,14.1
2026-05-16,Bengaluru,33.2,23.5,27.3,4.0,4.0,13.2
2026-05-17,Bengaluru,34.0,22.6,28.3,0.0,0.0,13.9
2026-05-18,Bengaluru,33.2,22.5,25.4,31.0,31.0,14.9
2026-05-19,Bengaluru,29.0,21.4,24.4,2.9,2.9,15.4
2026-05-20,Bengaluru,30.0,21.9,25.1,5.7,5.7,14.7
2026-05-21,Bengaluru,32.0,22.1,26.5,0.2,0.2,13.2
2026-05-22,Bengaluru,30.2,21.9,25.2,1.1,1.1,13.7
2026-05-23,Bengaluru,27.0,21.6,23.7,6.9,6.9,12.0
2026-05-24,Bengaluru,29.9,21.3,24.9,3.9,3.9,14.9
2026-05-25,Bengaluru,31.0,20.6,25.1,6.2,6.2,15.2
2026-05-26,Bengaluru,30.9,21.4,25.3,6.7,6.7,10.2
2026-05-27,Bengaluru,28.5,21.0,25.0,7.3,7.3,11.7
2026-05-28,Bengaluru,30.5,21.5,25.4,0.5,0.5,10.7
2026-05-29,Bengaluru,31.4,21.2,25.7,1.1,1.1,14.0
2026-05-30,Bengaluru,31.3,20.6,25.0,0.7,0.7,10.9
2026-05-31,Bengaluru,30.5,20.9,25.2,3.7,3.7,13.2
2026-06-01,Bengaluru,29.1,20.8,25.2,0.5,0.5,10.8
