date,city,temperature_max,temperature_min,temperature_mean,precipitation_sum,rain_sum,wind_speed_max
2025-01-08,Hyderabad,27.1,18.6,22.6,0.0,0.0,9.2
2025-01-09,Hyderabad,25.8,17.0,21.6,0.0,0.0,11.3
2025-01-10,Hyderabad,26.4,17.3,22.0,0.0,0.0,12.5
2025-01-11,Hyderabad,26.8,17.8,22.2,0.0,0.0,12.5
2025-01-12,Hyderabad,27.7,18.0,22.6,0.0,0.0,11.0
2025-01-13,Hyderabad,28.6,19.0,23.5,0.0,0.0,11.7
2025-01-14,Hyderabad,28.5,18.4,23.4,0.0,0.0,10.8
2025-01-15,Hyderabad,28.0,18.7,23.1,0.0,0.0,12.2
2025-01-16,Hyderabad,28.2,18.9,23.4,0.0,0.0,10.8
2025-01-17,Hyderabad,28.4,18.9,23.2,0.0,0.0,12.0
2025-01-18,Hyderabad,26.9,18.5,22.6,0.0,0.0,10.9
2025-01-19,Hyderabad,29.3,19.0,23.7,0.0,0.0,9.7
2025-01-20,Hyderabad,29.5,19.1,23.8,0.0,0.0,9.7
2025-01-21,Hyderabad,30.5,18.2,24.1,0.0,0.0,9.6
2025-01-22,Hyderabad,30.0,18.5,24.0,0.0,0.0,9.9
2025-01-23,Hyderabad,29.6,18.5,23.4,0.0,0.0,11.6
2025-01-24,Hyderabad,30.5,19.0,24.1,0.0,0.0,10.1
2025-01-25,Hyderabad,31.3,18.3,24.3,0.0,0.0,9.8
2025-01-26,Hyderabad,30.1,19.5,24.9,0.0,0.0,9.5
2025-01-27,Hyderabad,31.2,19.1,25.0,0.0,0.0,9.9
2025-01-28,Hyderabad,31.0,19.2,25.1,0.0,0.0,10.9
2025-01-29,Hyderabad,30.5,19.8,24.7,0.0,0.0,10.9
2025-01-30,Hyderabad,31.0,19.2,24.8,0.0,0.0,9.2
2025-01-31,Hyderabad,32.3,19.6,25.6,0.0,0.0,10.7
2025-02-01,Hyderabad,32.2,21.0,26.4,0.0,0.0,9.7
2025-02-02,Hyderabad,32.3,21.3,26.5,0.0,0.0,11.0
2025-02-03,Hyderabad,32.2,20.9,26.5,0.0,0.0,11.2
2025-02-04,Hyderabad,33.1,20.0,26.6,0.0,0.0,10.2
2025-02-05,Hyderabad,33.3,22.0,27.6,0.0,0.0,12.4
2025-02-06,Hyderabad,32.3,21.5,26.9,0.0,0.0,12.7
2025-02-07,Hyderabad,32.0,21.9,26.8,0.0,0.0,10.7
2025-02-08,Hyderabad,32.2,22.1,27.1,0.0,0.0,11.2
2025-02-09,Hyderabad,31.5,22.0,27.0,0.0,0.0,10.3
2025-02-10,Hyderabad,32.2,21.4,26.7,0.0,0.0,12.2
2025-02-11,Hyderabad,33.7,21.5,27.3,0.0,0.0,12.0
2025-02-12,Hyderabad,34.3,22.0,28.0,0.0,0.0,10.9
2025-02-13,Hyderabad,33.5,21.5,27.7,0.0,0.0,9.8
2025-02-14,Hyderabad,32.8,22.4,27.1,0.0,0.0,6.4
2025-02-15,Hyderabad,32.9,20.5,27.0,0.0,0.0,10.9
2025-02-16,Hyderabad,33.5,20.4,27.2,0.0,0.0,8.8
2025-02-17,Hyderabad,34.3,21.4,27.8,0.0,0.0,11.6
2025-02-18,Hyderabad,34.7,21.9,28.1,0.0,0.0,11.8
2025-02-19,Hyderabad,34.0,23.0,28.6,0.0,0.0,9.3
2025-02-20,Hyderabad,33.9,23.4,28.3,0.5,0.5,8.6
2025-02-21,Hyderabad,32.8,23.2,27.8,0.0,0.0,9.6
2025-02-22,Hyderabad,33.8,22.2,28.1,0.0,0.0,11.0
2025-02-23,Hyderabad,33.2,23.0,27.8,0.0,0.0,12.9
2025-02-24,Hyderabad,32.3,22.6,27.7,0.0,0.0,10.9
2025-02-25,Hyderabad,31.8,21.0,26.5,0.0,0.0,10.8
2025-02-26,Hyderabad,31.8,21.6,26.9,0.0,0.0,10.7
2025-02-27,Hyderabad,32.3,21.6,27.0,0.0,0.0,10.2
2025-02-28,Hyderabad,32.5,21.6,27.2,0.0,0.0,10.1
2025-03-01,Hyderabad,32.8,21.5,27.2,0.0,0.0,11.6
2025-03-02,Hyderabad,34.5,22.5,28.5,0.0,0.0,11.7
2025-03-03,Hyderabad,35.6,23.5,29.9,0.0,0.0,11.9
2025-03-04,Hyderabad,36.0,22.8,29.9,0.0,0.0,13.5
2025-03-05,Hyderabad,33.7,23.9,28.7,0.0,0.0,11.5
2025-03-06,Hyderabad,32.5,21.0,26.9,0.0,0.0,11.1
2025-03-07,Hyderabad,33.3,19.2,27.2,0.0,0.0,9.7
2025-03-08,Hyderabad,35.8,19.8,28.3,0.0,0.0,9.9
2025-03-09,Hyderabad,34.7,22.5,28.8,0.0,0.0,12.7
2025-03-10,Hyderabad,32.6,20.6,27.1,0.0,0.0,12.2
2025-03-11,Hyderabad,33.6,22.0,28.1,0.0,0.0,13.4
2025-03-12,Hyderabad,35.8,22.4,29.2,0.0,0.0,10.8
2025-03-13,Hyderabad,37.6,23.6,30.6,0.0,0.0,9.4
2025-03-14,Hyderabad,37.3,25.5,31.6,0.0,0.0,10.5
2025-03-15,Hyderabad,37.4,26.0,31.4,0.0,0.0,13.9
2025-03-16,Hyderabad,37.2,25.8,31.4,0.0,0.0,12.7
2025-03-17,Hyderabad,37.6,24.9,31.2,0.0,0.0,12.1
2025-03-18,Hyderabad,37.0,26.1,31.4,0.0,0.0,13.6
2025-03-19,Hyderabad,36.0,24.5,30.2,0.0,0.0,13.9
2025-03-20,Hyderabad,35.3,22.0,28.7,0.0,0.0,13.8
2025-03-21,Hyderabad,35.8,22.4,29.0,0.0,0.0,18.1
2025-03-22,Hyderabad,33.8,23.0,27.2,0.5,0.5,11.3
2025-03-23,Hyderabad,32.2,22.8,27.6,0.1,0.1,9.1
2025-03-24,Hyderabad,33.2,22.8,28.2,0.0,0.0,9.4
2025-03-25,Hyderabad,34.5,23.0,29.2,0.0,0.0,10.1
2025-03-26,Hyderabad,36.2,24.0,30.0,0.0,0.0,13.1
2025-03-27,Hyderabad,37.5,25.0,30.8,0.0,0.0,15.4
2025-03-28,Hyderabad,37.8,26.0,31.8,0.0,0.0,8.4
2025-03-29,Hyderabad,37.6,26.2,31.9,0.0,0.0,8.0
2025-03-30,Hyderabad,38.0,26.8,32.0,0.0,0.0,13.3
2025-03-31,Hyderabad,37.0,26.0,31.2,0.0,0.0,11.7
2025-04-01,Hyderabad,35.2,23.8,29.4,0.0,0.0,12.3
2025-04-02,Hyderabad,32.8,23.3,28.1,0.0,0.0,11.8
2025-04-03,Hyderabad,30.2,21.5,25.8,9.4,9.4,11.3
2025-04-04,Hyderabad,30.5,21.4,25.7,3.0,3.0,11.7
2025-04-05,Hyderabad,32.5,23.5,27.7,0.0,0.0,6.6
2025-04-06,Hyderabad,34.5,23.1,28.6,0.0,0.0,8.3
2025-04-07,Hyderabad,36.0,23.8,29.8,0.0,0.0,11.5
2025-04-08,Hyderabad,35.6,23.9,29.7,0.1,0.1,10.4
2025-04-09,Hyderabad,36.8,23.8,30.3,0.0,0.0,13.1
2025-04-10,Hyderabad,37.1,25.4,30.8,0.0,0.0,11.9
2025-04-11,Hyderabad,37.0,24.2,31.0,0.0,0.0,16.4
2025-04-12,Hyderabad,37.1,25.2,31.7,0.0,0.0,14.1
2025-04-13,Hyderabad,37.0,25.0,31.3,0.0,0.0,10.4
2025-04-14,Hyderabad,36.9,24.9,31.2,0.0,0.0,10.9
2025-04-15,Hyderabad,36.2,25.6,31.2,0.0,0.0,11.2
2025-04-16,Hyderabad,36.2,24.2,30.5,0.0,0.0,15.1
2025-04-17,Hyderabad,35.9,25.1,30.1,0.3,0.3,10.3
2025-04-18,Hyderabad,37.2,25.6,31.3,0.0,0.0,10.1
2025-04-19,Hyderabad,35.3,26.7,30.7,1.7,1.7,8.6
2025-04-20,Hyderabad,37.8,27.2,32.8,0.0,0.0,9.4
2025-04-21,Hyderabad,37.8,26.7,32.4,0.1,0.1,11.5
2025-04-22,Hyderabad,38.5,27.7,33.3,0.1,0.1,9.0
2025-04-23,Hyderabad,38.3,28.0,33.2,0.0,0.0,9.9
2025-04-24,Hyderabad,38.7,27.8,33.6,0.0,0.0,11.9
2025-04-25,Hyderabad,38.4,28.9,33.4,0.0,0.0,9.8
2025-04-26,Hyderabad,37.5,27.0,32.4,0.0,0.0,9.6
2025-04-27,Hyderabad,32.9,24.6,29.1,8.2,8.2,11.1
2025-04-28,Hyderabad,37.0,24.9,30.8,0.0,0.0,9.5
2025-04-29,Hyderabad,36.9,25.0,31.2,0.0,0.0,11.1
2025-04-30,Hyderabad,38.4,25.6,32.3,0.0,0.0,12.2
2025-05-01,Hyderabad,37.9,25.1,31.7,0.0,0.0,11.9
2025-05-02,Hyderabad,38.7,25.5,32.2,0.0,0.0,12.6
2025-05-03,Hyderabad,38.5,26.1,32.3,0.0,0.0,12.1
2025-05-04,Hyderabad,38.5,26.1,31.4,0.0,0.0,14.5
2025-05-05,Hyderabad,37.5,23.9,31.4,0.0,0.0,10.6
2025-05-06,Hyderabad,36.8,24.9,31.4,0.0,0.0,9.2
2025-05-07,Hyderabad,36.0,24.8,31.2,0.8,0.8,11.9
2025-05-08,Hyderabad,35.2,26.4,31.0,0.0,0.0,9.9
2025-05-09,Hyderabad,35.6,25.0,30.9,0.0,0.0,12.8
2025-05-10,Hyderabad,36.5,26.7,31.7,0.0,0.0,10.0
2025-05-11,Hyderabad,37.5,27.4,32.2,0.2,0.2,10.4
2025-05-12,Hyderabad,37.0,26.2,32.1,0.0,0.0,12.6
2025-05-13,Hyderabad,36.5,26.0,31.2,0.0,0.0,11.9
2025-05-14,Hyderabad,36.9,25.5,30.9,0.2,0.2,12.2
2025-05-15,Hyderabad,33.6,22.8,29.3,11.5,11.5,10.4
2025-05-16,Hyderabad,35.5,25.0,29.9,0.3,0.3,9.9
2025-05-17,Hyderabad,34.9,26.0,30.2,0.6,0.6,9.9
2025-05-18,Hyderabad,35.2,25.0,29.6,1.5,1.5,10.9
2025-05-19,Hyderabad,34.0,23.5,28.8,8.8,8.8,14.7
2025-05-20,Hyderabad,34.5,25.6,29.9,1.9,1.9,13.8
2025-05-21,Hyderabad,30.1,24.0,26.3,24.5,24.5,10.1
2025-05-22,Hyderabad,30.8,23.6,26.5,5.4,5.4,12.5
2025-05-23,Hyderabad,31.5,24.0,27.4,1.0,1.0,17.2
2025-05-24,Hyderabad,31.0,24.5,26.8,1.6,1.6,10.9
2025-05-25,Hyderabad,30.4,23.1,26.5,2.6,2.6,16.3
2025-05-26,Hyderabad,28.8,23.6,25.7,2.0,2.0,10.1
2025-05-27,Hyderabad,30.7,23.4,25.9,1.5,1.5,14.8
2025-05-28,Hyderabad,28.0,23.8,25.3,3.5,3.5,17.9
2025-05-29,Hyderabad,30.9,23.5,26.1,4.5,4.5,13.7
2025-05-30,Hyderabad,32.2,23.5,27.7,1.8,1.8,17.3
2025-05-31,Hyderabad,33.5,24.5,28.6,0.0,0.0,16.5
2025-06-01,Hyderabad,33.0,24.3,28.0,0.2,0.2,16.4
2025-06-02,Hyderabad,31.9,24.0,27.3,1.1,1.1,17.7
2025-06-03,Hyderabad,31.8,24.0,27.7,0.2,0.2,13.9
2025-06-04,Hyderabad,33.0,23.9,28.3,0.1,0.1,13.1
2025-06-05,Hyderabad,32.5,23.9,28.0,0.7,0.7,10.1
2025-06-06,Hyderabad,33.8,23.8,29.0,0.2,0.2,8.5
2025-06-07,Hyderabad,35.3,25.5,29.7,0.0,0.0,12.3
2025-06-08,Hyderabad,35.1,25.5,29.3,0.6,0.6,12.6
2025-06-09,Hyderabad,28.6,24.7,26.1,6.2,6.2,14.4
2025-06-10,Hyderabad,31.5,24.6,27.4,1.6,1.6,15.2
2025-06-11,Hyderabad,30.1,23.9,26.6,2.6,2.6,15.7
2025-06-12,Hyderabad,31.1,22.6,26.5,10.0,10.0,10.1
2025-06-13,Hyderabad,32.0,24.1,27.6,0.9,0.9,8.0
2025-06-14,Hyderabad,31.4,24.6,27.7,1.6,1.6,11.4
2025-06-15,Hyderabad,30.9,23.8,26.5,5.4,5.4,16.9
2025-06-16,Hyderabad,30.1,23.8,26.4,1.6,1.6,25.1
2025-06-17,Hyderabad,31.8,24.1,27.6,0.1,0.1,21.0
2025-06-18,Hyderabad,31.4,23.6,27.5,0.2,0.2,21.1
2025-06-19,Hyderabad,31.5,24.1,27.2,2.3,2.3,26.7
2025-06-20,Hyderabad,31.5,24.1,27.5,0.2,0.2,20.6
2025-06-21,Hyderabad,32.5,23.7,28.1,0.3,0.3,19.3
2025-06-22,Hyderabad,33.0,23.6,28.1,1.0,1.0,21.8
2025-06-23,Hyderabad,31.7,24.0,26.7,0.5,0.5,22.9
2025-06-24,Hyderabad,29.4,23.4,25.7,12.4,12.4,23.8
2025-06-25,Hyderabad,28.9,23.6,25.9,7.2,7.2,19.4
2025-06-26,Hyderabad,30.0,22.8,26.2,9.8,9.8,18.2
2025-06-27,Hyderabad,30.4,23.3,26.7,1.6,1.6,20.3
2025-06-28,Hyderabad,32.0,23.4,27.6,0.3,0.3,23.0
2025-06-29,Hyderabad,32.0,23.8,26.9,1.5,1.5,23.3
2025-06-30,Hyderabad,30.5,23.0,25.5,8.7,8.7,24.1
2025-07-01,Hyderabad,28.0,22.6,24.5,9.6,9.6,19.1
2025-07-02,Hyderabad,27.8,22.6,24.6,4.9,4.9,15.7
2025-07-03,Hyderabad,27.6,23.4,25.2,1.8,1.8,20.0
2025-07-04,Hyderabad,29.9,23.5,25.9,11.5,11.5,23.5
2025-07-05,Hyderabad,29.9,23.9,26.0,2.9,2.9,23.3
2025-07-06,Hyderabad,30.8,23.4,26.6,2.4,2.4,22.9
2025-07-07,Hyderabad,28.9,23.2,25.5,3.0,3.0,20.7
2025-07-08,Hyderabad,29.8,23.2,25.8,1.7,1.7,22.8
2025-07-09,Hyderabad,29.9,23.6,26.0,0.6,0.6,20.8
2025-07-10,Hyderabad,31.4,22.9,26.8,0.7,0.7,16.8
2025-07-11,Hyderabad,31.6,23.4,27.5,0.3,0.3,13.1
2025-07-12,Hyderabad,32.2,23.7,27.6,1.3,1.3,16.2
2025-07-13,Hyderabad,32.0,24.4,28.1,0.0,0.0,16.9
2025-07-14,Hyderabad,32.3,24.1,28.1,1.2,1.2,19.4
2025-07-15,Hyderabad,31.1,24.0,27.0,2.7,2.7,20.0
2025-07-16,Hyderabad,32.2,23.8,27.7,4.3,4.3,14.2
2025-07-17,Hyderabad,31.2,22.8,27.0,7.0,7.0,12.8
2025-07-18,Hyderabad,31.1,22.7,25.9,12.5,12.5,9.9
2025-07-19,Hyderabad,30.2,22.5,25.7,8.5,8.5,9.8
2025-07-20,Hyderabad,29.5,23.6,26.2,2.1,2.1,11.8
2025-07-21,Hyderabad,30.3,23.5,26.2,3.0,3.0,13.4
2025-07-22,Hyderabad,29.0,23.0,25.3,5.5,5.5,16.7
2025-07-23,Hyderabad,27.5,23.0,24.4,8.1,8.1,19.0
2025-07-24,Hyderabad,25.6,22.8,23.9,8.5,8.5,18.0
2025-07-25,Hyderabad,26.5,22.9,24.0,14.9,14.9,20.9
2025-07-26,Hyderabad,24.5,22.5,23.5,23.5,23.5,22.8
2025-07-27,Hyderabad,29.3,23.0,25.8,0.9,0.9,27.1
2025-07-28,Hyderabad,29.9,22.5,25.9,0.0,0.0,27.2
2025-07-29,Hyderabad,29.5,23.1,26.0,0.5,0.5,27.2
2025-07-30,Hyderabad,28.5,23.1,25.4,2.9,2.9,22.1
2025-07-31,Hyderabad,29.3,23.0,26.0,1.0,1.0,20.6
2025-08-01,Hyderabad,30.3,23.2,26.4,0.0,0.0,18.2
2025-08-02,Hyderabad,30.8,23.6,27.0,0.2,0.2,11.9
2025-08-03,Hyderabad,30.7,23.4,26.8,0.6,0.6,9.2
2025-08-04,Hyderabad,31.0,23.4,26.4,4.1,4.1,6.2
2025-08-05,Hyderabad,29.6,23.5,26.5,6.6,6.6,7.3
2025-08-06,Hyderabad,31.5,22.8,26.6,7.0,7.0,9.6
2025-08-07,Hyderabad,30.0,24.1,26.1,23.7,23.7,7.6
2025-08-08,Hyderabad,29.5,22.5,26.0,3.9,3.9,7.2
2025-08-09,Hyderabad,28.1,21.8,24.8,5.4,5.4,9.8
2025-08-10,Hyderabad,28.5,22.8,24.7,15.0,15.0,11.7
2025-08-11,Hyderabad,28.5,22.2,24.8,9.7,9.7,14.1
2025-08-12,Hyderabad,28.5,22.2,24.9,4.4,4.4,16.4
2025-08-13,Hyderabad,26.2,22.1,23.8,11.8,11.8,17.3
2025-08-14,Hyderabad,27.4,21.9,24.1,8.8,8.8,14.2
2025-08-15,Hyderabad,27.6,22.3,24.4,4.8,4.8,18.1
2025-08-16,Hyderabad,26.9,22.5,24.2,2.0,2.0,21.2
2025-08-17,Hyderabad,26.6,22.5,23.8,7.5,7.5,17.4
2025-08-18,Hyderabad,25.7,22.4,23.6,15.6,15.6,23.4
2025-08-19,Hyderabad,26.9,22.0,23.8,7.4,7.4,25.5
2025-08-20,Hyderabad,27.5,22.7,24.6,2.8,2.8,21.8
2025-08-21,Hyderabad,29.4,22.4,25.8,0.1,0.1,20.8
2025-08-22,Hyderabad,28.9,22.7,25.6,0.1,0.1,19.1
2025-08-23,Hyderabad,28.8,22.4,25.3,0.1,0.1,20.9
2025-08-24,Hyderabad,29.1,22.1,25.6,0.1,0.1,21.1
2025-08-25,Hyderabad,29.4,21.9,25.6,0.1,0.1,21.0
2025-08-26,Hyderabad,26.7,22.7,24.2,19.8,19.8,18.3
2025-08-27,Hyderabad,26.7,22.2,23.3,25.8,25.8,17.0
2025-08-28,Hyderabad,26.5,21.8,23.7,17.6,17.6,19.3
2025-08-29,Hyderabad,28.6,21.8,24.9,1.7,1.7,18.2
2025-08-30,Hyderabad,29.5,22.5,25.8,0.4,0.4,17.8
2025-08-31,Hyderabad,28.0,22.9,25.0,2.9,2.9,16.2
2025-09-01,Hyderabad,27.9,22.7,24.8,8.7,8.7,18.3
2025-09-02,Hyderabad,27.0,22.7,24.3,4.5,4.5,21.0
2025-09-03,Hyderabad,28.8,22.2,24.9,0.2,0.2,16.7
2025-09-04,Hyderabad,29.4,22.1,25.4,0.3,0.3,18.7
2025-09-05,Hyderabad,29.0,22.1,25.5,0.6,0.6,15.8
2025-09-06,Hyderabad,28.9,22.8,25.6,0.2,0.2,13.9
2025-09-07,Hyderabad,29.3,22.5,25.6,0.0,0.0,13.6
2025-09-08,Hyderabad,30.0,22.7,26.2,0.5,0.5,9.7
2025-09-09,Hyderabad,31.8,22.1,27.2,0.9,0.9,8.7
2025-09-10,Hyderabad,30.6,22.6,26.1,12.2,12.2,10.4
2025-09-11,Hyderabad,26.6,22.7,24.2,20.5,20.5,14.7
2025-09-12,Hyderabad,25.6,21.9,23.8,6.6,6.6,12.8
2025-09-13,Hyderabad,27.2,22.5,24.1,11.5,11.5,9.6
2025-09-14,Hyderabad,29.2,21.7,25.0,7.2,7.2,10.1
2025-09-15,Hyderabad,28.9,22.5,25.2,4.5,4.5,13.4
2025-09-16,Hyderabad,29.4,22.9,25.2,7.6,7.6,10.1
2025-09-17,Hyderabad,28.8,22.5,25.4,1.2,1.2,7.2
2025-09-18,Hyderabad,30.0,21.9,25.8,6.3,6.3,10.0
2025-09-19,Hyderabad,30.3,22.0,25.5,16.2,16.2,11.2
2025-09-20,Hyderabad,30.0,21.9,25.7,2.2,2.2,11.6
2025-09-21,Hyderabad,29.6,22.4,25.4,9.3,9.3,11.6
2025-09-22,Hyderabad,28.4,22.4,24.7,6.8,6.8,11.7
2025-09-23,Hyderabad,28.6,22.6,24.7,10.2,10.2,16.8
2025-09-24,Hyderabad,28.3,22.5,25.0,0.0,0.0,19.1
2025-09-25,Hyderabad,25.6,22.2,23.6,6.0,6.0,18.0
2025-09-26,Hyderabad,27.6,21.6,23.7,16.9,16.9,17.8
2025-09-27,Hyderabad,25.0,22.0,23.4,10.5,10.5,14.5
2025-09-28,Hyderabad,27.0,21.7,23.9,3.3,3.3,19.2
2025-09-29,Hyderabad,29.1,21.5,25.0,0.0,0.0,14.8
2025-09-30,Hyderabad,28.4,22.0,25.2,0.1,0.1,13.6
2025-10-01,Hyderabad,29.1,22.4,25.4,0.2,0.2,16.4
2025-10-02,Hyderabad,27.9,23.0,25.1,0.0,0.0,13.5
2025-10-03,Hyderabad,29.7,23.0,25.8,0.0,0.0,15.9
2025-10-04,Hyderabad,29.7,23.5,26.0,0.8,0.8,11.6
2025-10-05,Hyderabad,29.5,22.2,25.4,2.3,2.3,12.4
2025-10-06,Hyderabad,29.5,21.5,24.6,10.2,10.2,12.2
2025-10-07,Hyderabad,28.5,21.8,24.7,3.4,3.4,9.5
2025-10-08,Hyderabad,30.4,22.6,25.9,0.7,0.7,9.5
2025-10-09,Hyderabad,29.2,22.0,25.8,1.1,1.1,8.4
2025-10-10,Hyderabad,30.6,22.8,26.3,0.0,0.0,9.7
2025-10-11,Hyderabad,30.8,21.8,26.1,0.0,0.0,12.9
2025-10-12,Hyderabad,31.4,22.3,26.9,0.0,0.0,9.4
2025-10-13,Hyderabad,28.1,23.7,25.5,0.2,0.2,10.4
2025-10-14,Hyderabad,28.9,22.5,24.9,2.1,2.1,12.5
2025-10-15,Hyderabad,29.7,22.2,25.7,0.7,0.7,13.0
2025-10-16,Hyderabad,31.0,22.5,26.8,0.0,0.0,13.9
2025-10-17,Hyderabad,31.1,22.7,26.9,0.7,0.7,14.0
2025-10-18,Hyderabad,31.7,22.5,27.1,0.0,0.0,11.2
2025-10-19,Hyderabad,31.0,22.5,26.2,1.3,1.3,13.8
2025-10-20,Hyderabad,29.8,22.5,25.7,10.8,10.8,9.4
2025-10-21,Hyderabad,30.4,22.8,25.4,2.2,2.2,14.7
2025-10-22,Hyderabad,29.8,22.6,25.1,5.1,5.1,15.5
2025-10-23,Hyderabad,26.7,22.5,23.7,5.5,5.5,17.3
2025-10-24,Hyderabad,25.6,21.9,23.3,12.0,12.0,10.8
2025-10-25,Hyderabad,27.0,21.5,23.4,20.4,20.4,10.0
2025-10-26,Hyderabad,28.0,21.5,24.4,1.0,1.0,10.9
2025-10-27,Hyderabad,28.8,21.2,24.9,2.3,2.3,7.0
2025-10-28,Hyderabad,27.8,22.0,23.5,16.8,16.8,16.2
2025-10-29,Hyderabad,23.8,21.6,22.5,26.7,26.7,18.2
2025-10-30,Hyderabad,28.4,22.3,24.8,0.2,0.2,19.5
2025-10-31,Hyderabad,28.5,20.9,24.4,0.0,0.0,14.3
2025-11-01,Hyderabad,28.7,22.0,25.2,0.1,0.1,9.0
2025-11-02,Hyderabad,29.1,22.5,25.0,0.4,0.4,13.8
2025-11-03,Hyderabad,28.8,22.4,25.4,1.0,1.0,12.6
2025-11-04,Hyderabad,28.2,22.2,24.3,1.6,1.6,10.1
2025-11-05,Hyderabad,29.6,21.7,25.2,0.0,0.0,9.7
2025-11-06,Hyderabad,28.7,21.6,25.0,0.0,0.0,8.5
2025-11-07,Hyderabad,29.5,21.5,25.0,0.0,0.0,9.9
2025-11-08,Hyderabad,28.9,20.2,24.2,0.0,0.0,8.9
2025-11-09,Hyderabad,28.0,18.3,23.3,0.0,0.0,8.3
2025-11-10,Hyderabad,28.8,18.0,23.5,0.0,0.0,6.5
2025-11-11,Hyderabad,29.2,19.1,24.2,0.0,0.0,9.7
2025-11-12,Hyderabad,29.5,19.3,24.1,0.0,0.0,9.3
2025-11-13,Hyderabad,29.0,18.7,23.4,0.0,0.0,9.8
2025-11-14,Hyderabad,28.1,16.4,22.4,0.0,0.0,8.9
2025-11-15,Hyderabad,27.8,16.7,22.4,0.0,0.0,8.4
2025-11-16,Hyderabad,27.9,17.0,22.4,0.0,0.0,9.8
2025-11-17,Hyderabad,27.6,17.4,22.3,0.0,0.0,10.7
2025-11-18,Hyderabad,29.1,17.2,23.1,0.0,0.0,8.9
2025-11-19,Hyderabad,29.0,17.4,23.1,0.0,0.0,8.3
2025-11-20,Hyderabad,28.9,16.5,23.0,0.0,0.0,8.7
2025-11-21,Hyderabad,29.6,18.5,24.3,0.0,0.0,10.8
2025-11-22,Hyderabad,30.5,20.8,25.2,0.0,0.0,10.5
2025-11-23,Hyderabad,31.2,21.0,25.7,0.0,0.0,8.8
2025-11-24,Hyderabad,30.1,21.3,25.4,0.0,0.0,9.7
2025-11-25,Hyderabad,29.3,19.5,24.4,0.0,0.0,9.7
2025-11-26,Hyderabad,29.0,19.0,24.0,0.0,0.0,11.3
2025-11-27,Hyderabad,28.5,18.7,23.6,0.0,0.0,11.1
2025-11-28,Hyderabad,28.1,19.2,23.1,0.0,0.0,11.1
2025-11-29,Hyderabad,27.0,17.2,22.1,0.0,0.0,9.8
2025-11-30,Hyderabad,26.9,19.2,22.7,0.0,0.0,9.6
2025-12-01,Hyderabad,28.2,19.5,23.4,0.2,0.2,10.1
2025-12-02,Hyderabad,28.8,19.0,23.9,0.0,0.0,12.4
2025-12-03,Hyderabad,28.5,20.2,24.1,0.0,0.0,10.2
2025-12-04,Hyderabad,28.4,20.8,24.3,0.1,0.1,9.4
2025-12-05,Hyderabad,28.2,19.7,23.6,0.0,0.0,11.6
2025-12-06,Hyderabad,28.3,17.9,22.9,0.0,0.0,9.2
2025-12-07,Hyderabad,29.1,18.8,23.4,0.0,0.0,10.6
2025-12-08,Hyderabad,28.9,17.3,22.6,0.0,0.0,11.1
2025-12-09,Hyderabad,28.8,17.5,22.7,0.0,0.0,13.5
2025-12-10,Hyderabad,28.6,17.6,22.7,0.0,0.0,12.3
2025-12-11,Hyderabad,28.2,16.8,22.2,0.0,0.0,9.9
2025-12-12,Hyderabad,28.1,15.2,21.9,0.0,0.0,8.8
2025-12-13,Hyderabad,28.3,15.1,22.1,0.0,0.0,9.2
2025-12-14,Hyderabad,28.2,16.4,22.3,0.0,0.0,8.5
2025-12-15,Hyderabad,27.7,16.7,22.0,0.0,0.0,8.3
2025-12-16,Hyderabad,27.9,17.0,22.0,0.0,0.0,8.0
2025-12-17,Hyderabad,29.2,17.7,22.9,0.0,0.0,9.2
2025-12-18,Hyderabad,29.0,17.1,22.7,0.0,0.0,10.3
2025-12-19,Hyderabad,27.5,17.4,22.1,0.0,0.0,10.3
2025-12-20,Hyderabad,27.3,15.9,21.6,0.0,0.0,9.8
2025-12-21,Hyderabad,27.0,14.8,21.2,0.0,0.0,8.3
2025-12-22,Hyderabad,27.5,17.0,22.1,0.0,0.0,8.3
2025-12-23,Hyderabad,27.5,15.6,21.7,0.0,0.0,10.1
2025-12-24,Hyderabad,27.0,17.0,21.9,0.0,0.0,8.6
2025-12-25,Hyderabad,26.8,16.6,21.9,0.0,0.0,8.3
2025-12-26,Hyderabad,26.5,16.1,21.4,0.0,0.0,8.7
2025-12-27,Hyderabad,26.9,16.1,21.5,0.0,0.0,8.0
2025-12-28,Hyderabad,26.8,16.2,21.5,0.0,0.0,8.0
2025-12-29,Hyderabad,26.5,16.5,21.4,0.0,0.0,8.0
2025-12-30,Hyderabad,28.0,16.1,22.0,0.0,0.0,5.1
2025-12-31,Hyderabad,28.3,16.7,22.7,0.0,0.0,9.4
2026-01-01,Hyderabad,29.0,18.1,23.1,0.0,0.0,13.6
2026-01-02,Hyderabad,28.9,18.8,23.3,0.0,0.0,10.1
2026-01-03,Hyderabad,27.5,18.5,22.9,0.0,0.0,10.7
2026-01-04,Hyderabad,26.6,18.2,22.4,0.0,0.0,10.7
2026-01-05,Hyderabad,26.8,17.5,22.1,0.0,0.0,9.9
2026-01-06,Hyderabad,26.6,17.0,21.7,0.0,0.0,10.5
2026-01-07,Hyderabad,26.5,16.5,21.3,0.0,0.0,11.3
2026-01-08,Hyderabad,26.0,16.2,21.0,0.0,0.0,10.3
2026-01-09,Hyderabad,25.3,16.2,20.8,0.0,0.0,11.6
